amount,create date,date,invoice,method,notes,payment,payment id,reference,source,state
1689.35,2024-12-05T17:23:27.000Z,2024-12-05T17:23:20.000Z,1269210,cheque,,,1704802,,,active
1689.35,2024-12-05T17:25:06.000Z,2024-12-05T17:25:00.000Z,1261191,cheque,,,1704807,,,active
1689.35,2024-12-05T17:34:43.000Z,2024-12-05T17:31:33.000Z,1666409,email_transfer,,,1704848,,,active
497.50,2024-12-05T17:53:28.000Z,2024-12-05T17:50:17.000Z,1691745,email_transfer,,,1705041,,,active
2141.35,2024-12-05T18:22:01.000Z,2024-12-05T18:18:53.000Z,1703096,credit_card,,,1705413,,,active
9648.00,2024-12-05T19:40:37.000Z,2024-12-05T19:46:09.000Z,1439306,cheque,,,1706169,,,active
500.00,2024-12-05T20:21:03.000Z,2024-12-05T20:17:58.000Z,1332947,credit_card,,,1706707,,,active
350.00,2024-12-05T20:29:33.000Z,2024-12-05T20:26:32.000Z,1353263,email_transfer,,,1706794,,,active
285.00,2024-12-05T20:30:59.000Z,2024-12-05T20:27:57.000Z,1408638,email_transfer,,,1706814,,,active
1689.35,2024-12-05T20:32:17.000Z,2024-12-05T20:29:15.000Z,1408765,email_transfer,,,1706831,,,active
1800.00,2024-12-05T20:33:23.000Z,2024-12-05T20:30:20.000Z,1393591,email_transfer,,,1706849,,,active
450.00,2024-12-05T20:49:16.000Z,2024-12-05T20:46:16.000Z,1417278,credit_card,,,1707012,,,active
2500.00,2024-12-05T20:52:52.000Z,2024-12-05T20:49:51.000Z,1363329,credit_card,,,1707023,,,active
8995.00,2024-12-05T21:16:21.000Z,2024-12-05T21:16:14.000Z,1443350,cheque,,,1707297,,,active
3995.00,2024-12-06T13:45:33.000Z,2024-12-06T13:42:30.000Z,1662207,email_transfer,,,1708543,,,active
1295.00,2024-12-06T13:46:34.000Z,2024-12-06T13:43:31.000Z,1464910,email_transfer,,,1708546,,,active
1895.00,2024-12-06T13:47:22.000Z,2024-12-06T13:44:19.000Z,1706488,email_transfer,,,1708560,,,active
2500.00,2024-12-06T13:55:31.000Z,2024-12-06T13:52:28.000Z,1694285,email_transfer,,,1708606,,,active
0.00,2024-12-06T14:02:06.000Z,2024-12-06T13:59:04.000Z,1456648,cash,,,1708669,,,active
450.00,2024-12-06T14:02:25.000Z,2024-12-06T13:59:14.000Z,1456648,cash,,,1708670,,,active
400.00,2024-12-06T14:07:26.000Z,2024-12-06T14:04:25.000Z,1697825,credit_card,,,1708678,,,active
1689.35,2024-12-06T14:11:14.000Z,2024-12-06T14:08:08.000Z,1656862,credit_card,,,1708689,,,active
1689.35,2024-12-06T14:25:15.000Z,2024-12-06T14:22:12.000Z,1705858,credit_card,,,1708786,,,active
540.00,2024-12-06T14:29:34.000Z,2024-12-06T14:26:31.000Z,1327904,credit_card,,,1708797,,,active
9647.00,2024-12-06T15:18:34.000Z,2024-12-06T15:18:23.000Z,1354306,cheque,,,1709462,,,active
9648.00,2024-12-06T15:20:25.000Z,2024-12-06T15:20:15.000Z,1295543,cheque,,,1709465,,,active
500.00,2024-12-06T15:55:56.000Z,2024-12-06T15:55:50.000Z,1324228,bank_transfer,,,1709846,,,active
6995.00,2024-12-06T16:20:45.000Z,2024-12-06T16:20:38.000Z,1457667,cheque,,,1710130,,,active
6995.00,2024-12-06T16:21:14.000Z,2024-12-06T16:21:09.000Z,1447898,cheque,,,1710131,,,active
6298.00,2024-12-06T16:23:33.000Z,2024-11-28T05:00:00.000Z,1431958,cheque,,,1710134,,,active
1689.35,2024-12-06T16:24:47.000Z,2024-12-06T16:21:42.000Z,1431629,email_transfer,,,1710136,,,active
3995.00,2024-12-06T16:33:30.000Z,2024-12-06T16:30:24.000Z,1696914,credit_card,,,1710154,,,active
3995.00,2024-12-06T19:06:30.000Z,2024-12-06T19:02:52.000Z,1664960,other,Paid by Debit ,,1711837,,,active
8995.00,2024-12-06T19:19:18.000Z,2024-12-06T19:16:17.000Z,1700006,credit_card,,,1711871,,,active
246.35,2024-12-06T19:36:13.000Z,2024-12-06T19:33:10.000Z,1300226,email_transfer,,,1711980,,,active
1000.00,2024-12-06T20:53:38.000Z,2024-12-06T20:50:31.000Z,1386979,email_transfer,,,1712700,,,active
400.00,2024-12-09T13:46:48.000Z,2024-12-09T13:43:45.000Z,1691925,email_transfer,,,1717323,,,active
450.00,2024-12-09T13:47:31.000Z,2024-12-09T13:44:24.000Z,1676619,email_transfer,,,1717327,,,active
3000.00,2024-12-09T13:48:15.000Z,2024-12-09T13:45:10.000Z,1694285,email_transfer,,,1717328,,,active
495.00,2024-12-09T13:50:19.000Z,2024-12-09T13:47:12.000Z,1694285,email_transfer,,,1717334,,,active
2495.00,2024-12-09T13:51:17.000Z,2024-12-09T13:48:12.000Z,1703315,email_transfer,,,1717337,,,active
180.00,2024-12-09T13:53:48.000Z,2024-12-09T13:50:43.000Z,1689481,email_transfer,,,1717338,,,active
3000.00,2024-12-09T13:54:32.000Z,2024-12-09T13:51:28.000Z,1708788,email_transfer,,,1717340,,,active
10348.00,2024-12-09T14:11:35.000Z,2024-11-22T05:00:00.000Z,1717364,cheque,,,1717460,,,active
2100.00,2024-12-09T15:11:06.000Z,2024-12-09T15:07:59.000Z,1691925,email_transfer,,,1717956,,,active
247.00,2024-12-09T17:35:27.000Z,2024-12-09T17:32:16.000Z,1706488,email_transfer,,,1718854,,,active
750.00,2024-12-09T18:21:25.000Z,2024-12-09T18:18:18.000Z,1691270,cash,,,1719324,,,active
8995.00,2024-12-09T18:49:54.000Z,2024-12-09T18:46:20.000Z,1691683,credit_card,Paid with 3 different cc,,1719539,,,active
350.00,2024-12-09T19:32:20.000Z,2024-12-09T19:29:14.000Z,1703735,email_transfer,,,1719826,,,active
540.00,2024-12-09T19:48:41.000Z,2024-12-09T19:45:36.000Z,1718701,email_transfer,,,1719929,,,active
400.00,2024-12-09T19:48:50.000Z,2024-12-09T19:45:45.000Z,1718734,email_transfer,,,1719931,,,active
450.00,2024-12-09T19:55:05.000Z,2024-12-09T19:51:58.000Z,1070538,email_transfer,,,1719942,,,active
450.00,2024-12-09T20:24:44.000Z,2024-12-09T20:21:37.000Z,1700078,credit_card,,,1720308,,,active
1250.00,2024-12-10T13:52:30.000Z,2024-12-10T13:49:22.000Z,1691494,email_transfer,,,1722189,,,active
1689.35,2024-12-10T13:53:41.000Z,2024-12-10T13:50:36.000Z,1706894,email_transfer,,,1722190,,,active
300.00,2024-12-10T14:13:29.000Z,2024-12-10T14:10:11.000Z,1722251,email_transfer,,,1722268,,,active
3000.00,2024-12-10T14:18:44.000Z,2024-12-10T14:15:39.000Z,1708788,email_transfer,,,1722283,,,active
6995.00,2024-12-10T15:04:58.000Z,2024-12-10T15:01:52.000Z,1690906,credit_card,,,1722663,,,active
3995.00,2024-12-10T17:07:52.000Z,2024-12-10T17:04:45.000Z,1426306,cash,,,1723610,,,active
360.00,2024-12-10T17:23:54.000Z,2024-12-10T17:20:46.000Z,1656859,email_transfer,,,1723772,,,active
5595.00,2024-12-10T17:48:35.000Z,2024-12-10T17:45:28.000Z,1342549,email_transfer,,,1724072,,,active
2495.00,2024-12-10T17:54:31.000Z,2024-12-10T17:51:22.000Z,1450326,credit_card,,,1724167,,,active
1689.35,2024-12-10T17:57:21.000Z,2024-12-10T17:54:14.000Z,1445449,credit_card,,,1724254,,,active
240.00,2024-12-10T18:17:14.000Z,2024-12-10T18:14:07.000Z,1361184,email_transfer,,,1724619,,,active
450.00,2024-12-10T18:28:22.000Z,2024-12-10T18:25:17.000Z,1710280,email_transfer,,,1724835,,,active
350.00,2024-12-10T19:01:32.000Z,2024-12-10T18:58:26.000Z,1724669,credit_card,,,1725116,,,active
24945.00,2024-12-10T19:19:24.000Z,2024-12-10T19:19:16.000Z,1724064,cheque,,,1725333,,,active
6298.00,2024-12-10T19:20:46.000Z,2024-12-10T19:20:38.000Z,1417280,cheque,,,1725344,,,active
250.00,2024-12-10T19:34:06.000Z,2024-12-10T19:30:57.000Z,1297682,email_transfer,,,1725410,,,active
450.00,2024-12-10T19:55:40.000Z,2024-12-10T19:52:35.000Z,1317854,credit_card,,,1725634,,,active
285.00,2024-12-10T19:56:22.000Z,2024-12-10T19:53:15.000Z,1698797,email_transfer,,,1725635,,,active
6747.00,2024-12-10T19:58:43.000Z,2024-12-10T19:54:58.000Z,1693428,email_transfer,,,1725678,,,active
360.00,2024-12-10T20:07:49.000Z,2024-12-10T20:04:43.000Z,1703578,email_transfer,,,1725778,,,active
6297.00,2024-12-10T20:07:49.000Z,2024-12-10T20:07:31.000Z,1440305,cheque,,,1725779,1009366,,active
6300.00,2024-12-10T20:10:29.000Z,2024-12-10T20:09:31.000Z,1439401,cheque,,,1725780,1009378,,active
3000.00,2024-12-10T21:01:08.000Z,2024-12-10T20:54:18.000Z,1432501,cash,,,1726571,,,active
1689.35,2024-12-11T13:37:45.000Z,2024-12-11T13:34:37.000Z,1723110,email_transfer,,,1727729,,,active
450.00,2024-12-11T13:45:41.000Z,2024-12-11T13:42:33.000Z,1681638,email_transfer,,,1727767,,,active
995.00,2024-12-11T13:47:42.000Z,2024-12-11T13:44:36.000Z,1708788,email_transfer,,,1727813,,,active
2100.00,2024-12-11T15:53:43.000Z,2024-12-11T15:50:38.000Z,1380841,email_transfer,,,1728705,,,active
2498.00,2024-12-11T15:54:24.000Z,2024-12-11T15:51:17.000Z,1676619,email_transfer,,,1728707,,,active
1124.35,2024-12-11T15:55:25.000Z,2024-12-11T15:52:13.000Z,1708561,email_transfer,,,1728709,,,active
1689.35,2024-12-11T16:29:32.000Z,2024-12-11T16:26:25.000Z,1690826,credit_card,,,1728933,,,active
9995.00,2024-12-11T17:05:17.000Z,2024-12-11T17:02:04.000Z,1718073,email_transfer,,,1729213,,,active
2141.35,2024-12-11T17:41:36.000Z,2024-12-11T17:38:29.000Z,1722363,credit_card,,,1729378,,,active
285.00,2024-12-11T18:12:02.000Z,2024-12-11T18:08:56.000Z,1723600,credit_card,,,1729834,,,active
8995.00,2024-12-11T18:44:29.000Z,2024-12-11T18:44:06.000Z,1722824,cheque,75435085 8-516,,1730156,,,active
1689.35,2024-12-11T19:02:25.000Z,2024-12-11T18:59:18.000Z,1713133,credit_card,,,1730241,,,active
1689.35,2024-12-11T19:33:23.000Z,2024-12-11T19:33:07.000Z,29434,email_transfer,,,1730511,,,active
285.00,2024-12-11T20:08:43.000Z,2024-12-11T20:05:25.000Z,1658392,credit_card,,,1730794,,,active
285.00,2024-12-11T20:15:55.000Z,2024-12-11T20:12:49.000Z,1658419,credit_card,,,1730833,,,active
1689.35,2024-12-11T20:25:05.000Z,2024-12-11T20:21:56.000Z,1726360,credit_card,,,1730852,,,active
6995.00,2024-12-11T20:31:10.000Z,2024-12-11T20:28:04.000Z,1690916,credit_card,,,1730904,,,active
3995.00,2024-12-11T20:38:25.000Z,2024-12-04T05:00:00.000Z,1676314,bank_transfer,,,1730989,,,active
350.00,2024-12-11T20:42:45.000Z,2024-12-11T20:39:39.000Z,1399770,credit_card,,,1731062,,,active
350.00,2024-12-11T21:08:18.000Z,2024-12-04T05:00:00.000Z,1660453,cheque,,,1731457,,,active
5000.00,2024-12-12T14:00:59.000Z,2024-12-12T13:57:50.000Z,1730002,email_transfer,,,1733133,,,active
499.00,2024-12-12T14:12:47.000Z,2024-12-12T14:09:39.000Z,1367971,email_transfer,,,1733190,,,active
1689.35,2024-12-12T15:18:59.000Z,2024-12-12T15:15:50.000Z,1661224,email_transfer,,,1733805,,,active
2495.00,2024-12-12T15:29:41.000Z,2024-12-12T15:26:34.000Z,1372354,email_transfer,,,1733945,,,active
285.00,2024-12-12T15:50:41.000Z,2024-12-12T15:47:35.000Z,1453764,credit_card,,,1734113,,,active
285.00,2024-12-12T15:53:20.000Z,2024-12-12T15:50:15.000Z,1717716,credit_card,,,1734155,,,active
2200.00,2024-12-12T16:01:18.000Z,2024-12-12T15:58:11.000Z,1669005,credit_card,,,1734250,,,active
1689.35,2024-12-12T16:33:37.000Z,2024-12-12T16:30:30.000Z,1728802,credit_card,,,1734456,,,active
250.00,2024-12-12T16:40:43.000Z,2024-12-12T16:37:36.000Z,1686956,email_transfer,,,1734481,,,active
200.00,2024-12-12T16:47:42.000Z,2024-12-12T16:44:34.000Z,1694020,email_transfer,,,1734503,,,active
200.00,2024-12-12T17:34:10.000Z,2024-12-12T17:34:01.000Z,1690817,bank_transfer,,,1734789,,,active
26895.00,2024-12-12T17:36:08.000Z,2024-12-12T17:36:00.000Z,1360209,cheque,,,1734842,,,active
450.00,2024-12-12T17:42:49.000Z,2024-12-12T17:39:43.000Z,1729045,email_transfer,,,1734986,,,active
10348.00,2024-12-12T18:03:26.000Z,2024-11-22T05:00:00.000Z,1727944,cheque,,,1735297,,,active
285.00,2024-12-12T20:03:37.000Z,2024-12-12T20:00:26.000Z,1723492,email_transfer,,,1736236,,,active
950.00,2024-12-12T20:18:22.000Z,2024-12-12T20:15:16.000Z,1659057,email_transfer,,,1736302,,,active
1689.35,2024-12-12T20:20:14.000Z,2024-12-12T20:17:07.000Z,1718396,email_transfer,,,1736310,,,active
720.00,2024-12-12T20:21:30.000Z,2024-12-12T20:21:24.000Z,1711933,cheque,,,1736328,,,active
450.00,2024-12-12T20:44:35.000Z,2024-12-12T20:41:29.000Z,1708212,credit_card,,,1736445,,,active
1620.00,2024-12-13T13:41:18.000Z,2024-12-13T13:38:03.000Z,1463421,credit_card,,,1738213,,,active
285.00,2024-12-13T14:11:33.000Z,2024-12-13T14:08:25.000Z,1658326,credit_card,,,1738378,,,active
9647.00,2024-12-13T14:21:50.000Z,2024-12-13T14:21:26.000Z,1338143,cheque,,,1738440,1009476,,active
0.00,2024-12-13T14:32:05.000Z,2024-12-04T05:00:00.000Z,1716540,credit_card,,,1738566,,,active
1895.00,2024-12-13T14:55:15.000Z,2024-12-13T14:52:07.000Z,1735913,email_transfer,,,1738790,,,active
1200.00,2024-12-13T15:06:06.000Z,2024-12-13T15:01:13.000Z,1736453,email_transfer,,,1739002,,,active
400.00,2024-12-13T15:06:15.000Z,2024-12-13T15:03:07.000Z,1736510,email_transfer,,,1739003,,,active
285.00,2024-12-13T15:14:01.000Z,2024-12-13T15:10:52.000Z,1735500,email_transfer,,,1739040,,,active
3000.00,2024-12-13T15:17:49.000Z,2024-12-13T15:14:41.000Z,1681850,email_transfer,,,1739051,,,active
2100.00,2024-12-13T15:25:55.000Z,2024-12-13T15:22:48.000Z,1380841,email_transfer,,,1739098,,,active
10000.00,2024-12-13T15:29:10.000Z,2024-12-13T15:26:01.000Z,1310572,email_transfer,,,1739117,,,active
1500.00,2024-12-13T15:29:44.000Z,2024-12-13T15:26:37.000Z,1681850,email_transfer,,,1739119,,,active
250.00,2024-12-13T15:31:26.000Z,2024-12-13T15:28:15.000Z,1272256,email_transfer,,,1739127,,,active
200.00,2024-12-13T15:35:22.000Z,2024-12-13T15:32:15.000Z,1738268,credit_card,,,1739141,,,active
950.00,2024-12-13T15:41:27.000Z,2024-12-13T15:38:19.000Z,1680580,email_transfer,,,1739160,,,active
2000.00,2024-12-13T15:42:33.000Z,2024-12-13T15:39:26.000Z,1729023,email_transfer,,,1739184,,,active
3497.50,2024-12-13T15:56:08.000Z,2024-10-02T04:00:00.000Z,1736459,credit_card,,,1739247,,,active
3497.50,2024-12-13T15:56:27.000Z,2024-11-29T05:00:00.000Z,1736459,email_transfer,,,1739248,,,active
4521.59,2024-12-13T16:01:41.000Z,2024-12-13T16:01:24.000Z,1430369,cheque,,,1739320,,,active
2365.25,2024-12-13T16:02:53.000Z,2024-12-13T16:02:43.000Z,1430338,cheque,,,1739346,,,active
6520.00,2024-12-13T16:34:15.000Z,2024-12-13T16:34:10.000Z,1330055,cheque,,,1739646,,,active
6545.00,2024-12-13T16:35:55.000Z,2024-12-13T16:35:48.000Z,1430387,cheque,,,1739652,,,active
3149.00,2024-12-13T16:37:11.000Z,2024-12-13T16:37:05.000Z,1430811,cheque,,,1739667,,,active
13447.00,2024-12-13T16:39:51.000Z,2024-12-13T16:39:44.000Z,1452635,cheque,,,1739676,,,active
450.00,2024-12-13T17:26:15.000Z,2024-12-13T17:23:06.000Z,1726406,credit_card,,,1740129,,,active
350.00,2024-12-13T18:47:43.000Z,2024-12-13T18:44:34.000Z,1303107,credit_card,,,1741182,,,active
450.00,2024-12-13T19:12:46.000Z,2024-12-13T19:09:40.000Z,1437088,credit_card,,,1741613,,,active
6995.00,2024-12-13T19:29:45.000Z,2024-12-13T19:26:37.000Z,1739963,credit_card,,,1741920,,,active
10000.00,2024-12-13T19:35:46.000Z,2024-12-13T19:32:26.000Z,1659009,email_transfer,,,1741981,,,active
800.00,2024-12-13T19:49:45.000Z,2024-12-13T19:46:36.000Z,1734592,credit_card,,,1742041,,,active
285.00,2024-12-13T20:00:35.000Z,2024-12-13T19:57:28.000Z,1736277,credit_card,,,1742199,,,active
285.00,2024-12-16T13:16:26.000Z,2024-12-16T13:12:04.000Z,1742703,email_transfer,,,1746099,,,active
3995.00,2024-12-16T13:17:44.000Z,2024-12-16T13:14:34.000Z,1730002,email_transfer,,,1746103,,,active
3000.00,2024-12-16T13:18:39.000Z,2024-12-16T13:15:30.000Z,1459434,email_transfer,,,1746104,,,active
348.00,2024-12-16T13:19:31.000Z,2024-12-16T13:16:22.000Z,1310572,email_transfer,,,1746111,,,active
1995.00,2024-12-16T13:20:16.000Z,2024-12-16T13:17:06.000Z,1729023,email_transfer,,,1746112,,,active
3000.00,2024-12-16T13:28:03.000Z,2024-12-16T13:24:51.000Z,1459434,email_transfer,,,1746120,,,active
6000.00,2024-12-16T13:28:58.000Z,2024-12-16T13:25:47.000Z,1659009,email_transfer,,,1746132,,,active
5000.00,2024-12-16T13:54:42.000Z,2024-12-16T13:51:28.000Z,1447453,email_transfer,,,1746280,,,active
8995.00,2024-12-16T14:51:24.000Z,2024-12-10T05:00:00.000Z,1703149,bank_transfer,Lendcare,,1746519,,,active
246.35,2024-12-16T14:54:44.000Z,2024-12-16T14:51:33.000Z,1740154,email_transfer,,,1746569,,,active
285.00,2024-12-16T14:57:22.000Z,2024-12-16T14:54:12.000Z,1733467,credit_card,,,1746630,,,active
2095.00,2024-12-16T15:58:14.000Z,2024-12-16T15:55:02.000Z,1380841,email_transfer,,,1747249,,,active
350.00,2024-12-16T15:59:14.000Z,2024-12-16T15:56:04.000Z,1746542,email_transfer,,,1747251,,,active
950.00,2024-12-16T17:21:03.000Z,2024-12-11T05:00:00.000Z,1734787,email_transfer,,,1748205,,,active
6995.00,2024-12-16T19:52:59.000Z,2024-12-16T19:52:54.000Z,1443497,cheque,,,1749706,,,active
2945.00,2024-12-16T20:09:39.000Z,2024-12-16T20:09:28.000Z,1372594,bank_transfer,,,1749779,,,active
3995.00,2024-12-16T20:13:50.000Z,2024-12-16T20:10:37.000Z,1666831,credit_card,,,1749796,,,active
1689.35,2024-12-16T20:19:18.000Z,2024-12-16T20:16:04.000Z,1749199,credit_card,,,1749879,,,active
1689.35,2024-12-16T20:23:31.000Z,2024-12-16T20:23:22.000Z,1679238,bank_transfer,,,1749912,,,active
1689.35,2024-12-16T20:24:39.000Z,2024-12-16T20:24:25.000Z,1679142,bank_transfer,,,1749929,,,active
2200.00,2024-12-16T20:25:15.000Z,2024-12-16T20:21:43.000Z,1669033,credit_card,,,1749930,,,active
200.00,2024-12-16T20:54:00.000Z,2024-12-16T20:50:50.000Z,1750015,credit_card,,,1750286,,,active
8995.00,2024-12-16T21:23:35.000Z,2024-12-16T21:23:29.000Z,1465797,cheque,,,1750637,,,active
8995.00,2024-12-16T21:24:22.000Z,2024-12-16T21:24:17.000Z,1738193,cheque,,,1750638,,,active
350.00,2024-12-17T13:54:46.000Z,2024-12-17T13:51:36.000Z,1728715,email_transfer,,,1752193,,,active
3995.00,2024-12-17T14:45:25.000Z,2024-12-17T14:45:16.000Z,1730761,bank_transfer,,,1752493,,,active
8995.00,2024-12-17T14:47:00.000Z,2024-12-17T14:46:52.000Z,1676033,bank_transfer,,,1752543,,,active
285.00,2024-12-17T15:03:39.000Z,2024-12-17T15:00:26.000Z,1739556,credit_card,,,1753007,,,active
500.00,2024-12-17T15:26:27.000Z,2024-12-17T15:23:16.000Z,1652975,email_transfer,,,1753229,,,active
360.00,2024-12-17T15:39:41.000Z,2024-12-17T15:36:30.000Z,1748669,credit_card,,,1753331,,,active
450.00,2024-12-17T15:40:21.000Z,2024-12-17T15:36:39.000Z,1748728,credit_card,,,1753332,,,active
450.00,2024-12-17T15:47:33.000Z,2024-12-17T15:44:21.000Z,1733924,email_transfer,,,1753494,,,active
1124.35,2024-12-17T15:49:35.000Z,2024-12-17T15:45:56.000Z,1750728,credit_card,Over the phone ,,1753522,,,active
250.00,2024-12-17T16:17:25.000Z,2024-12-17T16:14:14.000Z,1652975,email_transfer,,,1753779,,,active
1124.35,2024-12-17T16:30:07.000Z,2024-12-17T16:26:56.000Z,1753090,credit_card,,,1753863,,,active
350.00,2024-12-17T16:30:49.000Z,2024-12-17T16:27:39.000Z,1742390,credit_card,,,1753864,,,active
2000.00,2024-12-17T16:48:40.000Z,2024-12-17T16:45:29.000Z,1087954,email_transfer,,,1754134,,,active
8995.00,2024-12-17T18:06:14.000Z,2024-12-17T18:02:17.000Z,1326151,email_transfer,,,1755107,,,active
4795.00,2024-12-17T19:18:45.000Z,2024-12-17T19:15:33.000Z,1380803,credit_card,,,1756075,,,active
2497.00,2024-12-17T19:20:45.000Z,2024-12-17T19:17:35.000Z,1676626,email_transfer,,,1756080,,,active
3000.00,2024-12-17T20:27:29.000Z,2024-12-17T20:24:19.000Z,1704070,email_transfer,,,1756852,,,active
2495.00,2024-12-17T20:33:22.000Z,2024-12-17T20:30:11.000Z,1756290,email_transfer,,,1756919,,,active
2495.00,2024-12-17T20:40:45.000Z,2024-12-17T20:37:34.000Z,1753664,credit_card,,,1757039,,,active
400.00,2024-12-18T13:53:44.000Z,2024-12-18T13:50:34.000Z,1759207,email_transfer,,,1759722,,,active
6298.00,2024-12-18T13:55:38.000Z,2024-12-18T13:55:32.000Z,1440114,cheque,,,1759760,,,active
2000.00,2024-12-18T14:05:25.000Z,2024-12-18T14:02:14.000Z,1459434,email_transfer,,,1759779,,,active
450.00,2024-12-18T14:06:06.000Z,2024-12-18T14:02:55.000Z,1678988,email_transfer,,,1759782,,,active
2490.00,2024-12-18T14:20:48.000Z,2024-12-18T14:17:37.000Z,1678578,credit_card,,,1759879,,,active
1689.35,2024-12-18T14:45:06.000Z,2024-12-18T14:41:55.000Z,1696868,credit_card,,,1760141,,,active
6995.00,2024-12-18T15:29:30.000Z,2024-12-18T15:25:03.000Z,1753291,credit_card,,,1760640,,,active
760.00,2024-12-18T15:34:05.000Z,2024-12-18T15:30:54.000Z,1757402,credit_card,,,1760701,,,active
360.00,2024-12-18T15:49:10.000Z,2024-12-18T15:45:59.000Z,1735409,email_transfer,,,1760768,,,active
2497.50,2024-12-18T15:50:46.000Z,2024-12-18T15:47:33.000Z,1239182,email_transfer,,,1760781,,,active
1124.35,2024-12-18T15:54:03.000Z,2024-12-18T15:50:50.000Z,1730257,email_transfer,,,1760791,,,active
1689.35,2024-12-18T15:59:47.000Z,2024-12-18T15:56:36.000Z,1704046,credit_card,,,1760805,,,active
1995.00,2024-12-18T16:15:26.000Z,2024-12-18T16:12:00.000Z,1665014,cash,Taken by Tryna ,,1760871,,,active
0.00,2024-12-18T18:46:01.000Z,2024-12-18T18:42:50.000Z,1762231,credit_card,,,1762561,,,active
8995.00,2024-12-18T20:04:14.000Z,2024-12-18T20:01:01.000Z,1718982,credit_card,,,1763423,,,active
285.00,2024-12-18T20:25:38.000Z,2024-12-18T20:22:27.000Z,1733540,credit_card,,,1763754,,,active
250.00,2024-12-18T20:43:24.000Z,2024-12-18T20:40:14.000Z,1763060,credit_card,,,1764082,,,active
3000.00,2024-12-19T13:25:52.000Z,2024-12-19T13:22:38.000Z,1704070,email_transfer,,,1766162,,,active
1000.00,2024-12-19T13:32:27.000Z,2024-12-19T13:29:08.000Z,1087954,email_transfer,,,1766178,,,active
540.00,2024-12-19T13:43:43.000Z,2024-12-19T13:40:33.000Z,1763825,credit_card,,,1766322,,,active
10457.00,2024-12-19T14:12:32.000Z,2024-12-19T14:12:26.000Z,1660914,cheque,,,1766460,,,active
5228.50,2024-12-19T14:13:28.000Z,2024-12-19T14:13:20.000Z,1398858,cheque,,,1766472,,,active
5228.50,2024-12-19T14:14:16.000Z,2024-12-19T14:14:08.000Z,1398767,cheque,,,1766489,,,active
5228.50,2024-12-19T14:15:02.000Z,2024-12-19T14:14:55.000Z,1660736,cheque,,,1766490,,,active
5228.50,2024-12-19T14:15:47.000Z,2024-12-19T14:15:40.000Z,1398061,cheque,,,1766493,,,active
2000.00,2024-12-19T14:17:49.000Z,2024-12-19T14:17:44.000Z,1747175,cheque,,,1766538,,,active
1995.00,2024-12-19T14:24:54.000Z,2024-12-19T14:21:42.000Z,1447453,email_transfer,,,1766619,,,active
26895.00,2024-12-19T14:29:37.000Z,2024-12-19T14:26:26.000Z,1669493,other,,,1766710,,,active
950.00,2024-12-19T14:29:44.000Z,2024-12-19T14:26:34.000Z,1669531,other,,,1766711,,,active
